name,type,address,quarter,city,phone,rating,verified,is_top_partner,special_badge,description,image_url,url,activities,has_contact_form,offers_free_trial
Numu Center,Club de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Numu Center est votre club de sport à Casablanca, situé exactement à 76 Bd Driss Slaoui en plein coeur de Casablanca. Numu Center vous accueille et propose un ensemble de services et d'activités : Fitness, Yoga, et autres. Numu Center est un club de sport pour...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/numu-center,"Fitness, Yoga",True,True
Nutri Gym Center,Salle de sport,au Quartier Racine  à  Casablanca,au Quartier Racine,Casablanca,N/A,0,False,False,N/A,"Nutri Gym Center est votre salle de sport à Casablanca, située exactement à N°28, Rue Point du jour au quartier RACINE à Casablanca. Nutri Gym Center vous accueille et propose un ensemble de services et d'activités : Fitness, Arts martiaux, Musculation, et aut...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/nutri-gym-center,"Fitness, Arts martiaux, Musculation",False,False
Oceanic Club De Casablanca OCC,Club de sport,au Quartier Ain Diab  à  Casablanca,au Quartier Ain Diab,Casablanca,N/A,0,False,False,N/A,"Oceanic Club De Casablanca OCC  est votre club de sport à Casablanca, situé exactement à Route Jorf Al Asfar au quartier AIN DIAB à Casablanca. Oceanic Club De Casablanca OCC  vous accueille et propose un ensemble de services et d'activités : Tennis, Natation,...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/oceanic-club-de-casablanca-occ,"Tennis, Natation",False,FalseOlympia Gym,Salle de sport,au Quartier Benjdia  à  Casablanca,au Quartier Benjdia,Casablanca,N/A,0,False,False,N/A,"Olympia Gym est votre salle de sport à Casablanca, située exactement à N°8, Rue des Cévennes au quartier BENJDIA à Casablanca. Olympia Gym vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres. Olympia Gym est une s...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/olympia-gym,"Musculation, Fitness",False,False
Olympic Gym,Salle de sport,au Quartier Oulfa  à  Casablanca,au Quartier Oulfa,Casablanca,N/A,0,False,False,N/A,"Olympic Gym est votre salle de sport à Casablanca, située exactement à N°50,Rue 56, grp. S au quartier OULFA à Casablanca. Olympic Gym vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres. Olympic Gym est une salle...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/olympic-gym,"Musculation, Fitness",False,False
Paranfa sports,Salle de sport,au Quartier Anfa Superieur  à  Casablanca,au Quartier Anfa Superieur,Casablanca,N/A,0,False,False,N/A,"Paranfa sports est votre salle de sport à Casablanca, située exactement à complexe Com. Paranfa, Anfa Supérieur au quartier ANFA SUPERIEUR à Casablanca. Paranfa sports vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/paranfa-sports,"Musculation, Fitness",False,False
Passage Fitness Morocco Mall,Club de sport,au Quartier Ain Diab  à  Casablanca,au Quartier Ain Diab,Casablanca,N/A,0,False,False,N/A,"Passage Fitness Morocco Mall est votre club de sport à Casablanca, situé exactement à Parking Marjane, Morocco Mall au quartier AIN DIAB à Casablanca. Passage Fitness Morocco Mall vous accueille et propose un ensemble de services et d'activités : Natation, Mus...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/passage-fitness-morocco-mall,"Natation, Musculation, Fitness, Cross-training",True,True
Pilates By Mimi,Studio de Pilates,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Pilates By Mimi est votre studio de pilates à Casablanca, situé exactement à Quartier Racine Extension, près du Parc Vélodrôme en plein coeur de Casablanca. Pilates By Mimi vous accueille et propose un ensemble de services et d'activités : Pilates, et autres....",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/pilates-by-mimi,Pilates,False,False
Piscine Tropicana,Club de sport,au Quartier Ain Diab  à  Casablanca,au Quartier Ain Diab,Casablanca,N/A,0,False,False,N/A,"Piscine Tropicana est votre club de sport à Casablanca, situé exactement à Boulevard de la Corniche au quartier AIN DIAB à Casablanca. Piscine Tropicana vous accueille et propose un ensemble de services et d'activités : Natation, et autres. Piscine Tropicana e...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/piscine-tropicana,Natation,False,False
Pizzagalli,Ecole de danse,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Pizzagalli est votre ecole de danse à Casablanca, située exactement à Boulevard Abdelhadi Boutaleb -ex route  d'Azemmour v. Spek, angle Grd ceinture en plein coeur de Casablanca. Pizzagalli vous accueille et propose un ensemble de services et d'activités : Dan...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/pizzagalli,Danse,False,False
Power House,Salle de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Power House est votre salle de sport à Casablanca, située exactement à N°78, Rue El Bakri -ex Dumont d'Urville, Résidence Safar, Centre Ville en plein coeur de Casablanca. Power House vous accueille et propose un ensemble de services et d'activités : Musculati...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/power-house,"Musculation, Fitness",False,False
Punch,Club de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Punch by Badr Hari est bien plus qu'une salle de sport à Casablanca, c'est un véritable havre de bien-être et de transformation physique. Que vous soyez débutant ou confirmé, jeune ou moins jeune, homme ou femme, nous avons tout ce qu'il vous faut pour vous ai...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/punch,"Padel, Musculation, Kick Boxing, Fitness",True,True
Rebl Sports Club,Club de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Rebl Sports Club est votre club de sport à Casablanca, situé exactement à 8 rue Manaziz, Maarif en plein coeur de Casablanca. Rebl Sports Club vous accueille et propose un ensemble de services et d'activités : Fitness, et autres. Rebl Sports Club est un club d...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/reblsports,Fitness,True,True
Sadesport (Salle de Sport AlMaulid),Salle de sport,au Quartier Maarif Extension  à  Casablanca,au Quartier Maarif Extension,Casablanca,N/A,0,False,False,N/A,"Sadesport (Salle de Sport AlMaulid) est votre salle de sport à Casablanca, située exactement à 17, Rue Ibn Katir, Lotissement AlMawlid au quartier MAARIF EXTENSION à Casablanca. Sadesport (Salle de Sport AlMaulid) vous accueille et propose un ensemble de servi...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/sadesport,"Fitness, Danse classique, Danse, Full-contact",False,False
Sahara Club,Salle de sport,au Quartier Belvédère  à  Casablanca,au Quartier Belvédère,Casablanca,N/A,0,False,False,N/A,"Sahara Club est votre salle de sport à Casablanca, située exactement à N°30, Rue Allal Ben Ahmed Amkik au quartier Belvédère à Casablanca. Sahara Club vous accueille et propose un ensemble de services et d'activités : Arts martiaux, et autres. Sahara Club est...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/sahara-club,Arts martiaux,False,False
Salle de Musculation Joudi,Salle de sport,au Quartier Ain Chok  à  Casablanca,au Quartier Ain Chok,Casablanca,N/A,0,False,False,N/A,"Salle de Musculation Joudi est votre salle de sport à Casablanca, située au quartier AIN CHOK à Casablanca. Salle de Musculation Joudi vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres. Salle de Musculation Joud...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/salle-de-musculation-joudi,"Musculation, Fitness",False,False
Senyokai Doja,Salle de sport,au Quartier Bourgogne  à  Casablanca,au Quartier Bourgogne,Casablanca,N/A,0,False,False,N/A,"Senyokai Doja est votre salle de sport à Casablanca, située exactement à N°44, Rue Soultan Abdelhamid -ex Ajaccio au quartier BOURGOGNE à Casablanca. Senyokai Doja vous accueille et propose un ensemble de services et d'activités : Aikido, Judo, Arts martiaux,...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/senyokai-doja,"Aikido, Judo, Arts martiaux",False,False
Silver Gym,Salle de sport,au Quartier Hay Amal 2  à  Casablanca,au Quartier Hay Amal 2,Casablanca,N/A,0,False,False,N/A,"Silver Gym est votre salle de sport à Casablanca, située exactement à Rue 15, N°47, 20600 au quartier HAY AMAL 2 à Casablanca. Silver Gym vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres. Silver Gym est une sal...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/silver-gym,"Musculation, Fitness",False,FalseSpartacus fight fitness,Club des arts martiaux,au Quartier Maarif  à  Casablanca,au Quartier Maarif,Casablanca,N/A,0,False,False,N/A,"Spartacus fight fitness  est votre club des arts martiaux à Casablanca, situé exactement à 63 rue mansour abidi, Maarif au quartier MAARIF à Casablanca. Spartacus fight fitness  vous accueille et propose un ensemble de services et d'activités : Kick Boxing, Fi...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/spartacus-fight-fitness,"Kick Boxing, Fitness, Boxe, MMA",False,False
Sport et détente club,Club de sport,au Quartier Hopitaux  à  Casablanca,au Quartier Hopitaux,Casablanca,N/A,0,False,False,N/A,"Sport et détente club est votre club de sport à Casablanca, situé exactement à N°22, Rue El Fourate -ex Thiaucourt au quartier HOPITAUX à Casablanca. Sport et détente club vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness,...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/sport-et-detente-club,"Musculation, Fitness",False,False
Star Fitness,Salle de sport,au Quartier Bourgogne  à  Casablanca,au Quartier Bourgogne,Casablanca,N/A,0,False,False,N/A,"Star Fitness est votre salle de sport à Casablanca, située exactement à N°100, Rue 12 mètres au quartier BOURGOGNE à Casablanca. Star Fitness vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, Danses latines, Danse orienta...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/star-fitness,"Musculation, Fitness, Danses latines, Danse orientale",False,False
Studio C.i.l Agnes Dutrieux,Club de sport,au Quartier Hay Salama  à  Casablanca,au Quartier Hay Salama,Casablanca,N/A,0,False,False,N/A,"Studio C.i.l Agnes Dutrieux est votre club de sport à Casablanca, situé exactement à N°7, Rue El Ksiba -ex Millau au quartier HAY SALAMA à Casablanca. Studio C.i.l Agnes Dutrieux vous accueille et propose un ensemble de services et d'activités : Hip hop, Danse...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/studio-c-i-l-agnes-dutrieux,"Hip hop, Danses latines, Danse modern jazz, Danse classique",False,False
Svelt Fitness,Club de sport,au Quartier Racine  à  Casablanca,au Quartier Racine,Casablanca,N/A,0,False,False,N/A,"Svelt Fitness est votre club de sport à Casablanca, situé exactement à N°201, Boulevard d' Anfa, 1°étage au quartier RACINE à Casablanca. Svelt Fitness vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, Aerobic, Danse, Art...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/svelt-fitness,"Musculation, Fitness, Aerobic, Danse",False,False
Tafilalt Fitness,Salle de sport,au Quartier Sidi Bernoussi  à  Casablanca,au Quartier Sidi Bernoussi,Casablanca,N/A,0,False,False,N/A,"Tafilalt Fitness est votre salle de sport à Casablanca, située exactement à Résidence AlMenzeh n°31, Hay Al Qods au quartier SIDI BERNOUSSI à Casablanca. Tafilalt Fitness vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness,...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/tafilalt-fitness,"Musculation, Fitness",False,False
Terre Océane Padel Courts,Club de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Terre Océane Padel Courts est votre club de sport à Casablanca, situé en plein coeur de Casablanca. Terre Océane Padel Courts vous accueille et propose un ensemble de services et d'activités : Padel, et autres. Terre Océane Padel Courts est un club de sport po...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/terre-oceane-padel-courts,Padel,True,False
The Fitness Club,Salle de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"The Fitness Club est votre salle de sport à Casablanca, située exactement à 14, Rue Badr Assayab -ex Picardie en plein coeur de Casablanca. The Fitness Club vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres. The...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/the-fitness-club,"Musculation, Fitness",False,False
The Pilates Studio Casablanca,Studio de Pilates,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"The Pilates Studio Casablanca  est votre studio de pilates à Casablanca, situé exactement à Blv Biranzarane 1er etg en plein coeur de Casablanca. The Pilates Studio Casablanca  vous accueille et propose un ensemble de services et d'activités : Pilates, et autr...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/the-pilates-studio-casablanca,Pilates,False,False
Top Forme,Club de sport,au Quartier Bourgogne  à  Casablanca,au Quartier Bourgogne,Casablanca,N/A,0,False,False,N/A,"Top Forme est votre club de sport à Casablanca, situé exactement à N°9, Rue Ibn Halqua- ex Sanguinaires au quartier BOURGOGNE à Casablanca. Top Forme vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres. Top Forme...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/top-forme,"Musculation, Fitness",False,False
Top'form,Salle de sport,au Quartier Liberte  à  Casablanca,au Quartier Liberte,Casablanca,N/A,0,False,False,N/A,"Top'form est votre salle de sport à Casablanca, située exactement à N°266, Rue Mostapha El Maani, 2°étage au quartier LIBERTE à Casablanca. Top'form vous accueille et propose un ensemble de services et d'activités : VTT, Surf, Ski, et autres. Top'form est une...",https://www.clubs.ma/images/default-image.png,https://www.clubs.mahttps://www.clubs.ma/casablanca/top-form,"VTT, Surf, Ski",False,False
